name,price,url,city,params,year,mileage,engine_volume,horse_power,date
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/284973858.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Haval Jolion, 2024",2349000,https://auto.drom.ru/moscow/haval/jolion/284669559.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/284426786.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Opel Astra GTC, 2005",420000,https://auto.drom.ru/moscow/opel/astra_gtc/282969696.html,Москва,"1.8 л (125 л.с.) | , | бензин | , | АКПП | , | передний | , | 213 000 км | 1.8 л (125 л.с.), | бензин, | АКПП, | передний, | 213 000 км",,213000.0,1.8,8.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/282269957.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Toyota Land Cruiser Prado, 2012",3000000,https://auto.drom.ru/moscow/toyota/land_cruiser_prado/281373070.html,Москва,"бензин | , | автомат | , | 581 679 км | бензин, | автомат, | 581 679 км",,581679.0,,,4 часа назад
"Kia Rio, 2012",479000,https://auto.drom.ru/moscow/kia/rio/281446551.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | механика | , | передний | , | 235 850 км | 1.6 л (123 л.с.), | бензин, | механика, | передний, | 235 850 км",,235850.0,1.6,6.0,4 часа назад
"Volkswagen Golf, 2013",900000,https://auto.drom.ru/moscow/volkswagen/golf/280236343.html,Москва,"1.2 л (105 л.с.) | , | бензин | , | робот | , | передний | , | 214 000 км | 1.2 л (105 л.с.), | бензин, | робот, | передний, | 214 000 км",,214000.0,1.2,2.0,4 часа назад
"BMW 4-Series, 2020",4200000,https://auto.drom.ru/moscow/bmw/4-series/279664565.html,Москва,"2.0 л (190 л.с.) | , | дизель | , | АКПП | , | задний | , | 95 000 км | 2.0 л (190 л.с.), | дизель, | АКПП, | задний, | 95 000 км",,95000.0,2.0,0.0,4 часа назад
"Daewoo Leganza, 1999",300000,https://auto.drom.ru/moscow/daewoo/leganza/279175590.html,Москва,"2.0 л (133 л.с.) | , | бензин | , | АКПП | , | передний | , | 268 870 км | 2.0 л (133 л.с.), | бензин, | АКПП, | передний, | 268 870 км",,268870.0,2.0,0.0,4 часа назад
"Лада Ларгус Кросс, 2018",750000,https://auto.drom.ru/moscow/lada/largus_cross/278040401.html,Москва,"1.6 л (106 л.с.) | , | бензин | , | механика | , | передний | , | 1 000 км | 1.6 л (106 л.с.), | бензин, | механика, | передний, | 1 000 км",,1000.0,1.6,6.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/277044698.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Kia Rio X (X-Line), 2021",1030000,https://auto.drom.ru/moscow/kia/rio_x-line/277102461.html,Москва,"1.4 л (100 л.с.) | , | бензин | , | АКПП | , | передний | , | 196 442 км | 1.4 л (100 л.с.), | бензин, | АКПП, | передний, | 196 442 км",,196442.0,1.4,4.0,4 часа назад
"Changan Eado Plus, 2024",2509900,https://auto.drom.ru/moscow/changan/eado_plus/276727191.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/276387546.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Mercedes-Benz CL-Class, 2012",2200000,https://auto.drom.ru/moscow/mercedes-benz/cl-class/275814153.html,Москва,"4.7 л (435 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 215 000 км | 4.7 л (435 л.с.), | бензин, | АКПП, | 4WD, | 215 000 км",,215000.0,4.7,7.0,4 часа назад
"Voyah Free, 2024",5450000,https://auto.drom.ru/moscow/voyah/free/274009156.html,Москва,"1.5 л (150 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (150 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Nissan Qashqai, 2011",650000,https://auto.drom.ru/moscow/nissan/qashqai/273854699.html,Москва,"1.6 л (114 л.с.) | , | бензин | , | механика | , | передний | , | 241 000 км | 1.6 л (114 л.с.), | бензин, | механика, | передний, | 241 000 км",,241000.0,1.6,6.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/273598678.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/273599146.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/273239693.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Hyundai Grand Starex, 2012",1380000,https://auto.drom.ru/moscow/hyundai/grand_starex/272459229.html,Москва,"2.5 л (145 л.с.) | , | дизель | , | автомат | , | задний | , | 185 305 км | 2.5 л (145 л.с.), | дизель, | автомат, | задний, | 185 305 км",,185305.0,2.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/272471884.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Mercedes-Benz G-Class, 2021",13299000,https://auto.drom.ru/moscow/mercedes-benz/g-class/272582175.html,Москва,"2.9 л (249 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 70 000 км | 2.9 л (249 л.с.), | дизель, | АКПП, | 4WD, | 70 000 км",,70000.0,2.9,9.0,4 часа назад
"OMODA C7, 2025",3659900,https://auto.drom.ru/moscow/omoda/c7/272759001.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Land Rover Range Rover, 2014",3750000,https://auto.drom.ru/moscow/land_rover/range_rover/272060307.html,Москва,"4.4 л (339 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 240 000 км | 4.4 л (339 л.с.), | дизель, | АКПП, | 4WD, | 240 000 км",,240000.0,4.4,4.0,4 часа назад
"Land Rover Range Rover, 2024",31280000,https://auto.drom.ru/moscow/land_rover/range_rover/270523218.html,Москва,"3.0 л (350 л.с.) | , | дизель | , | АКПП | , | 4WD | 3.0 л (350 л.с.), | дизель, | АКПП, | 4WD",,,3.0,0.0,4 часа назад
"Mitsubishi L200, 2011",1800000,https://auto.drom.ru/moscow/mitsubishi/l200/269997138.html,Москва,"2.5 л (136 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 164 000 км | 2.5 л (136 л.с.), | дизель, | АКПП, | 4WD, | 164 000 км",,164000.0,2.5,5.0,4 часа назад
"Kia Sorento, 2015",1199000,https://auto.drom.ru/moscow/kia/sorento/269397070.html,Москва,"2.4 л (175 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 125 000 км | 2.4 л (175 л.с.), | бензин, | АКПП, | 4WD, | 125 000 км",,125000.0,2.4,4.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/269551387.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Лада Гранта, 2018",670000,https://auto.drom.ru/moscow/lada/granta/268725500.html,Москва,"1.6 л (87 л.с.) | , | бензин | , | механика | , | передний | , | 115 000 км | 1.6 л (87 л.с.), | бензин, | механика, | передний, | 115 000 км",,115000.0,1.6,6.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/268734240.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Haval F7, 2024",3249000,https://auto.drom.ru/moscow/haval/f7/268332550.html,Москва,"2.0 л (192 л.с.) | , | бензин | , | робот | , | 4WD | 2.0 л (192 л.с.), | бензин, | робот, | 4WD",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/268019351.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Tenet T7, 2025",2680000,https://auto.drom.ru/moscow/tenet/t7/267673918.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.6 л (150 л.с.), | бензин, | робот, | передний",,,1.6,6.0,4 часа назад
"EXEED Exlantix ET, 2025",6730000,https://auto.drom.ru/moscow/cheryexeed/exlantix_et/267281993.html,Москва,"1.5 л (156 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (156 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Hyundai Avante, 2019",1300000,https://auto.drom.ru/moscow/hyundai/avante/267303907.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | вариатор | , | передний | , | 101 130 км | 1.6 л (123 л.с.), | бензин, | вариатор, | передний, | 101 130 км",,101130.0,1.6,6.0,4 часа назад
"BMW X6, 2020",7150000,https://auto.drom.ru/moscow/bmw/x6/267089599.html,Москва,"3.0 л (265 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 97 973 км | 3.0 л (265 л.с.), | дизель, | АКПП, | 4WD, | 97 973 км",,97973.0,3.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/266253135.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Chery Tiggo T11, 2009",520000,https://auto.drom.ru/moscow/chery/tiggo/265175922.html,Москва,"1.8 л (132 л.с.) | , | бензин | , | механика | , | передний | , | 170 000 км | 1.8 л (132 л.с.), | бензин, | механика, | передний, | 170 000 км",,170000.0,1.8,8.0,4 часа назад
"Audi A3, 2017",2000000,https://auto.drom.ru/moscow/audi/a3/264702604.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | , | 95 300 км | 1.4 л (150 л.с.), | бензин, | робот, | передний, | 95 300 км",,95300.0,1.4,4.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/264028510.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Geely Cityray, 2024",3269642,https://auto.drom.ru/moscow/geely/cityray/264063975.html,Москва,"1.5 л (147 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (147 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Skoda Octavia, 2019",1285000,https://auto.drom.ru/moscow/skoda/octavia/264234786.html,Москва,"1.6 л (110 л.с.) | , | бензин | , | механика | , | передний | , | 227 222 км | 1.6 л (110 л.с.), | бензин, | механика, | передний, | 227 222 км",,227222.0,1.6,6.0,4 часа назад
"Subaru Impreza WRX STI, 2008",2600000,https://auto.drom.ru/moscow/subaru/impreza_wrx_sti/264359639.html,Москва,"2.5 л (300 л.с.) | , | бензин | , | механика | , | 4WD | , | 6 000 км | 2.5 л (300 л.с.), | бензин, | механика, | 4WD, | 6 000 км",,6000.0,2.5,5.0,4 часа назад
"Hyundai Creta, 2017",1500000,https://auto.drom.ru/moscow/hyundai/creta/263009004.html,Москва,"2.0 л (149 л.с.) | , | бензин | , | АКПП | , | передний | , | 166 000 км | 2.0 л (149 л.с.), | бензин, | АКПП, | передний, | 166 000 км",,166000.0,2.0,0.0,4 часа назад
"Honda CR-V, 1998",500000,https://auto.drom.ru/moscow/honda/cr-v/262779638.html,Москва,"2.0 л (128 л.с.) | , | бензин | , | механика | , | 4WD | , | 211 700 км | 2.0 л (128 л.с.), | бензин, | механика, | 4WD, | 211 700 км",,211700.0,2.0,0.0,4 часа назад
"Chery Tiggo 8 Pro Max, 2023",4170000,https://auto.drom.ru/moscow/chery/tiggo_8_pro_max/261588565.html,Москва,"2.0 л (197 л.с.) | , | бензин | , | робот | , | 4WD | 2.0 л (197 л.с.), | бензин, | робот, | 4WD",,,2.0,0.0,4 часа назад
"Foton Tunland G9, 2023",3600000,https://auto.drom.ru/moscow/foton/tunland_g9/261702227.html,Москва,"2.0 л (163 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 29 000 км | 2.0 л (163 л.с.), | дизель, | АКПП, | 4WD, | 29 000 км",,29000.0,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/261735845.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Kia Carnival, 2024",6790000,https://auto.drom.ru/moscow/kia/carnival/260791456.html,Москва,"2.0 л (233 л.с.) | , | бензин | , | АКПП | , | передний | 2.0 л (233 л.с.), | бензин, | АКПП, | передний",,,2.0,0.0,4 часа назад
"EXEED Exlantix ET, 2025",6730000,https://auto.drom.ru/moscow/cheryexeed/exlantix_et/260334828.html,Москва,"1.5 л (156 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (156 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/260414801.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Toyota Camry, 2017",1500000,https://auto.drom.ru/moscow/toyota/camry/260091220.html,Москва,"2.5 л (203 л.с.) | , | бензин | , | АКПП | , | передний | , | 200 000 км | 2.5 л (203 л.с.), | бензин, | АКПП, | передний, | 200 000 км",,200000.0,2.5,5.0,4 часа назад
"Chevrolet Cruze, 2013",849000,https://auto.drom.ru/moscow/chevrolet/cruze/260093184.html,Москва,"1.8 л (141 л.с.) | , | бензин | , | АКПП | , | передний | , | 113 196 км | 1.8 л (141 л.с.), | бензин, | АКПП, | передний, | 113 196 км",,113196.0,1.8,8.0,4 часа назад
"Lexus LX570, 2020",11100000,https://auto.drom.ru/moscow/lexus/lx570/259601930.html,Москва,"5.7 л (383 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 26 000 км | 5.7 л (383 л.с.), | бензин, | АКПП, | 4WD, | 26 000 км",,26000.0,5.7,7.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/259634297.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Kia Rio X (X-Line), 2021",1000000,https://auto.drom.ru/moscow/kia/rio_x-line/259224546.html,Москва,"1.4 л (100 л.с.) | , | бензин | , | АКПП | , | передний | , | 176 564 км | 1.4 л (100 л.с.), | бензин, | АКПП, | передний, | 176 564 км",,176564.0,1.4,4.0,4 часа назад
"Audi Q5, 2017",3530000,https://auto.drom.ru/moscow/audi/q5/257767332.html,Москва,"2.0 л (252 л.с.) | , | бензин | , | робот | , | 4WD | , | 66 474 км | 2.0 л (252 л.с.), | бензин, | робот, | 4WD, | 66 474 км",,66474.0,2.0,0.0,4 часа назад
"Hyundai Getz, 2008",430000,https://auto.drom.ru/moscow/hyundai/getz/257853473.html,Москва,"1.6 л (106 л.с.) | , | бензин | , | механика | , | передний | , | 210 000 км | 1.6 л (106 л.с.), | бензин, | механика, | передний, | 210 000 км",,210000.0,1.6,6.0,4 часа назад
"Lexus GX460, 2019",5550000,https://auto.drom.ru/moscow/lexus/gx460/257168432.html,Москва,"4.6 л (296 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 106 219 км | 4.6 л (296 л.с.), | бензин, | АКПП, | 4WD, | 106 219 км",,106219.0,4.6,6.0,4 часа назад
"Kia Rio, 2020",1375000,https://auto.drom.ru/moscow/kia/rio/256751043.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | АКПП | , | передний | , | 105 000 км | 1.6 л (123 л.с.), | бензин, | АКПП, | передний, | 105 000 км",,105000.0,1.6,6.0,4 часа назад
"Mercedes-Benz GLK-Class, 2014",2320000,https://auto.drom.ru/moscow/mercedes-benz/glk-class/256474530.html,Москва,"2.1 л (170 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 103 000 км | 2.1 л (170 л.с.), | дизель, | АКПП, | 4WD, | 103 000 км",,103000.0,2.1,1.0,4 часа назад
"Haval Jolion, 2024",2699000,https://auto.drom.ru/moscow/haval/jolion/255914338.html,Москва,"1.5 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.5 л (150 л.с.), | бензин, | робот, | 4WD",,,1.5,5.0,4 часа назад
"Geely Monjaro, 2024",5052190,https://auto.drom.ru/moscow/geely/monjaro/255996634.html,Москва,"2.0 л (238 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (238 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Chevrolet Cruze, 2012",499000,https://auto.drom.ru/moscow/chevrolet/cruze/255202536.html,Москва,"1.6 л (109 л.с.) | , | бензин | , | механика | , | передний | , | 174 423 км | 1.6 л (109 л.с.), | бензин, | механика, | передний, | 174 423 км",,174423.0,1.6,6.0,4 часа назад
"Эволют i-Jet, 2025",5275000,https://auto.drom.ru/moscow/evolute/i-jet/255064181.html,Москва,"585 л.с. | , | электро | , | АКПП | , | 4WD | 585 л.с., | электро, | АКПП, | 4WD",,,585.0,585.0,4 часа назад
"EXEED Exlantix ES, 2025",6590000,https://auto.drom.ru/moscow/cheryexeed/exlantix_es/253948181.html,Москва,"1.5 л (156 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (156 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Renault Sandero, 2010",630000,https://auto.drom.ru/moscow/renault/sandero/254094411.html,Москва,"1.6 л (84 л.с.) | , | бензин | , | механика | , | передний | , | 73 400 км | 1.6 л (84 л.с.), | бензин, | механика, | передний, | 73 400 км",,73400.0,1.6,6.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/253733813.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/253337116.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/252439644.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Opel Corsa, 2008",370000,https://auto.drom.ru/moscow/opel/corsa/252333092.html,Москва,"1.2 л (80 л.с.) | , | бензин | , | робот | , | передний | , | 169 000 км | 1.2 л (80 л.с.), | бензин, | робот, | передний, | 169 000 км",,169000.0,1.2,2.0,4 часа назад
"Changan CS35, 2019",700000,https://auto.drom.ru/moscow/changan/cs35/252162918.html,Москва,"1.6 л (113 л.с.) | , | бензин | , | механика | , | передний | , | 183 960 км | 1.6 л (113 л.с.), | бензин, | механика, | передний, | 183 960 км",,183960.0,1.6,6.0,4 часа назад
"Haval Jolion, 2024",2549000,https://auto.drom.ru/moscow/haval/jolion/251143272.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Kia Sportage, 2015",1600000,https://auto.drom.ru/moscow/kia/sportage/250554967.html,Москва,"2.0 л (150 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 125 300 км | 2.0 л (150 л.с.), | бензин, | АКПП, | 4WD, | 125 300 км",,125300.0,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/250679700.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"OMODA C7, 2025",3259900,https://auto.drom.ru/moscow/omoda/c7/249752253.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.6 л (150 л.с.), | бензин, | робот, | передний",,,1.6,6.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/248809811.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"EXEED Exlantix ES, 2025",6090000,https://auto.drom.ru/moscow/cheryexeed/exlantix_es/248366517.html,Москва,"1.5 л (156 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (156 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/248453884.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/248086928.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"EXEED Exlantix ET, 2025",6730000,https://auto.drom.ru/moscow/cheryexeed/exlantix_et/247699319.html,Москва,"1.5 л (156 л.с.) | , | гибрид | , | АКПП | , | 4WD | 1.5 л (156 л.с.), | гибрид, | АКПП, | 4WD",,,1.5,5.0,4 часа назад
"Chery Tiggo 2, 2017",871000,https://auto.drom.ru/moscow/chery/tiggo_2/247758641.html,Москва,"1.5 л (106 л.с.) | , | бензин | , | механика | , | передний | , | 23 435 км | 1.5 л (106 л.с.), | бензин, | механика, | передний, | 23 435 км",,23435.0,1.5,5.0,4 часа назад
"Mercedes-Benz GLS-Class, 2023",21990000,https://auto.drom.ru/moscow/mercedes-benz/gls-class/247438227.html,Москва,"4.0 л (612 л.с.) | , | гибрид | , | АКПП | , | 4WD | , | 11 000 км | 4.0 л (612 л.с.), | гибрид, | АКПП, | 4WD, | 11 000 км",,11000.0,4.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/246272736.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/245663707.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/244801590.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/244817673.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Honda FR-V, 2007",530000,https://auto.drom.ru/moscow/honda/fr-v/244967949.html,Москва,"1.8 л (140 л.с.) | , | бензин | , | АКПП | , | передний | , | 270 000 км | 1.8 л (140 л.с.), | бензин, | АКПП, | передний, | 270 000 км",,270000.0,1.8,8.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/244165616.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan UNI-S, 2024",2959900,https://auto.drom.ru/moscow/changan/uni-s/243496750.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Volkswagen Passat, 2006",800000,https://auto.drom.ru/moscow/volkswagen/passat/243278433.html,Москва,"2.0 л (150 л.с.) | , | бензин | , | АКПП | , | передний | , | 244 000 км | 2.0 л (150 л.с.), | бензин, | АКПП, | передний, | 244 000 км",,244000.0,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/242538157.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"BMW 5-Series, 2012",2700000,https://auto.drom.ru/moscow/bmw/5-series/242142440.html,Москва,"3.0 л (258 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 148 000 км | 3.0 л (258 л.с.), | дизель, | АКПП, | 4WD, | 148 000 км",,148000.0,3.0,0.0,4 часа назад
"BMW 5-Series, 2021",6350000,https://auto.drom.ru/moscow/bmw/5-series/242320334.html,Москва,"2.0 л (249 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 60 817 км | 2.0 л (249 л.с.), | бензин, | АКПП, | 4WD, | 60 817 км",,60817.0,2.0,0.0,4 часа назад
"Kia Rio, 2015",779000,https://auto.drom.ru/moscow/kia/rio/241388750.html,Москва,"1.4 л (107 л.с.) | , | бензин | , | механика | , | передний | , | 160 601 км | 1.4 л (107 л.с.), | бензин, | механика, | передний, | 160 601 км",,160601.0,1.4,4.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/241444946.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Tenet T4, 2025",2250000,https://auto.drom.ru/moscow/tenet/t4/240424756.html,Москва,"1.5 л (147 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (147 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/239647172.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
